starter,seed,site,lesson,won,seconds,casts,energy_spent,own_rank,foe_rank,locked_casts,reason,own_hp,foe_hp,own_control,foe_control
35,24000935,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24000935,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24000935,6,1,0,50.9333,17,3160,2,1,0,1,0,68,0,0
35,24000935,6,1,0,50.9333,17,3160,2,1,0,1,0,68,0,0
35,24000935,6,1,0,50.9333,17,3160,2,1,0,1,0,68,0,0
35,24000935,6,1,0,50.9333,17,3160,2,1,0,1,0,68,0,0
35,24001035,3,1,1,27.6,8,1360,1,1,0,1,101,0,0,0
35,24001035,3,2,1,27.6,9,1536,1,1,0,1,101,0,0,0
35,24001035,3,3,1,27.6,8,1360,1,1,0,1,101,0,0,0
35,24001035,3,4,1,27.6,9,1536,1,1,0,1,101,0,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001035,6,1,0,50.9333,11,2140,2,1,0,1,0,124,0,0
35,24001035,6,1,0,50.9333,11,2140,2,1,0,1,0,124,0,0
35,24001035,6,1,0,50.9333,11,2140,2,1,0,1,0,124,0,0
35,24001035,6,1,0,50.9333,11,2140,2,1,0,1,0,124,0,0
35,24001135,3,1,1,33.8,13,2213,1,1,0,1,64,0,0,0
35,24001135,3,2,1,31.2,12,2046,1,1,0,1,50,0,0,0
35,24001135,3,3,1,33.8,13,2213,1,1,0,1,64,0,0,0
35,24001135,3,4,1,31.2,12,2046,1,1,0,1,50,0,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001135,6,1,1,49.5333,17,3019,2,1,0,1,6,0,0,0
35,24001135,6,2,1,49.5333,17,3019,2,1,0,1,6,0,0,0
35,24001135,6,3,1,49.5333,17,3019,2,1,0,1,6,0,0,0
35,24001135,6,4,1,49.5333,17,3019,2,1,0,1,6,0,0,0
35,24001135,9,1,1,13.1333,8,1240,2,2,0,1,69,0,1,0
35,24001135,9,2,1,14.7333,8,1190,2,2,0,1,85,0,0,0
35,24001135,9,3,1,13.1333,8,1240,2,2,0,1,69,0,1,0
35,24001135,12,1,1,26.9333,13,2010,2,2,0,1,54,0,0,0
35,24001135,12,2,1,26.9333,13,2010,2,2,0,1,54,0,0,0
35,24001135,12,3,1,26.9333,13,2010,2,2,0,1,54,0,0,0
35,24001235,3,1,1,31.9333,12,2046,1,1,0,1,64,0,0,0
35,24001235,3,2,1,21.6,9,1530,1,1,0,1,101,0,0,0
35,24001235,3,3,1,31.9333,12,2046,1,1,0,1,64,0,0,0
35,24001235,3,4,1,21.6,9,1530,1,1,0,1,101,0,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,13,2210,1,1,0,1,0,96,0,0
35,24001235,6,1,0,50.9333,17,3160,2,1,0,1,0,40,0,0
35,24001235,6,1,0,50.9333,17,3160,2,1,0,1,0,40,0,0
35,24001235,6,1,0,50.9333,17,3160,2,1,0,1,0,40,0,0
35,24001235,6,1,0,50.9333,17,3160,2,1,0,1,0,40,0,0
35,24001335,3,1,1,26.9333,10,1700,1,1,0,1,78,0,0,0
35,24001335,3,2,1,30.5,11,1870,1,1,0,1,59,0,0,0
35,24001335,3,3,1,26.9333,10,1700,1,1,0,1,78,0,0,0
35,24001335,3,4,1,30.5,11,1870,1,1,0,1,59,0,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,50.9333,16,2720,1,1,0,1,0,82,0,0
35,24001335,6,1,0,44.9333,16,2960,2,1,0,1,0,96,0,0
35,24001335,6,1,0,44.9333,16,2960,2,1,0,1,0,96,0,0
35,24001335,6,1,0,44.9333,16,2960,2,1,0,1,0,96,0,0
35,24001335,6,1,0,44.9333,16,2960,2,1,0,1,0,96,0,0
35,24001435,3,1,1,21.6,9,1530,1,1,0,1,87,0,0,0
35,24001435,3,2,1,33.7,10,1700,1,1,0,1,73,0,0,0
35,24001435,3,3,1,21.6,9,1530,1,1,0,1,87,0,0,0
35,24001435,3,4,1,33.7,10,1700,1,1,0,1,73,0,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,15,2550,1,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,18,3330,2,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,18,3330,2,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,18,3330,2,1,0,1,0,82,0,0
35,24001435,6,1,0,50.9333,18,3330,2,1,0,1,0,82,0,0
35,24001535,3,1,1,23.5,8,1360,1,1,0,1,87,0,0,0
35,24001535,3,2,1,22.1,8,1360,1,1,0,1,59,0,0,0
35,24001535,3,3,1,23.5,8,1360,1,1,0,1,87,0,0,0
35,24001535,3,4,1,22.1,8,1360,1,1,0,1,59,0,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3060,1,1,0,1,0,40,0,0
35,24001535,6,1,0,50.9333,18,3300,2,1,0,1,0,110,0,0
35,24001535,6,1,0,50.9333,18,3300,2,1,0,1,0,110,0,0
35,24001535,6,1,0,50.9333,18,3300,2,1,0,1,0,110,0,0
35,24001535,6,1,0,50.9333,18,3300,2,1,0,1,0,110,0,0
35,24001635,3,1,1,20.4,9,1530,1,1,0,1,59,0,0,0
35,24001635,3,2,1,21.6,9,1530,1,1,0,1,101,0,0,0
35,24001635,3,3,1,20.4,9,1530,1,1,0,1,59,0,0,0
35,24001635,3,4,1,21.6,9,1530,1,1,0,1,101,0,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,2890,1,1,0,1,0,40,0,0
35,24001635,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001635,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001635,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001635,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001735,3,1,1,20.1,9,1530,1,1,0,1,87,0,0,0
35,24001735,3,2,1,27.6,10,1700,1,1,0,1,87,0,0,0
35,24001735,3,3,1,20.1,9,1530,1,1,0,1,87,0,0,0
35,24001735,3,4,1,27.6,10,1700,1,1,0,1,87,0,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,16,2720,1,1,0,1,0,96,0,0
35,24001735,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001735,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001735,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001735,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001835,3,1,1,23.1,9,1530,1,1,0,1,59,0,0,0
35,24001835,3,2,1,24.6,10,1700,1,1,0,1,101,0,0,0
35,24001835,3,3,1,23.1,9,1530,1,1,0,1,59,0,0,0
35,24001835,3,4,1,24.6,10,1700,1,1,0,1,101,0,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24001835,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001835,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001835,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001835,6,1,0,50.9333,17,3160,2,1,0,1,0,110,0,0
35,24001935,3,1,1,21.6,8,1360,1,1,0,1,73,0,0,0
35,24001935,3,2,1,22.1,8,1360,1,1,0,1,59,0,0,0
35,24001935,3,3,1,21.6,8,1360,1,1,0,1,73,0,0,0
35,24001935,3,4,1,22.1,8,1360,1,1,0,1,59,0,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,17,2890,1,1,0,1,0,96,0,0
35,24001935,6,1,0,50.9333,18,3300,2,1,0,1,0,110,0,0
35,24001935,6,1,0,50.9333,18,3300,2,1,0,1,0,110,0,0
35,24001935,6,1,0,50.9333,18,3300,2,1,0,1,0,110,0,0
35,24001935,6,1,0,50.9333,18,3300,2,1,0,1,0,110,0,0
35,24002035,3,1,1,30.6,10,1700,1,1,0,1,87,0,0,0
35,24002035,3,2,1,30.6,12,2046,1,1,0,1,50,0,0,0
35,24002035,3,3,1,30.6,10,1700,1,1,0,1,87,0,0,0
35,24002035,3,4,1,30.6,12,2046,1,1,0,1,50,0,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,14,2380,1,1,0,1,0,40,0,0
35,24002035,6,1,0,50.9333,17,3097,2,1,0,1,0,24,0,0
35,24002035,6,1,0,50.9333,17,3097,2,1,0,1,0,24,0,0
35,24002035,6,1,0,50.9333,17,3097,2,1,0,1,0,24,0,0
35,24002035,6,1,0,50.9333,17,3097,2,1,0,1,0,24,0,0
35,24002135,3,1,1,22.3,8,1360,1,1,0,1,59,0,0,0
35,24002135,3,2,1,21.6,9,1530,1,1,0,1,101,0,0,0
35,24002135,3,3,1,22.3,8,1360,1,1,0,1,59,0,0,0
35,24002135,3,4,1,21.6,9,1530,1,1,0,1,101,0,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,15,2550,1,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,17,3160,2,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,17,3160,2,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,17,3160,2,1,0,1,0,68,0,0
35,24002135,6,1,0,50.9333,17,3160,2,1,0,1,0,68,0,0
35,24002235,3,1,1,21.4,9,1530,1,1,0,1,101,0,0,0
35,24002235,3,2,1,19.7,9,1530,1,1,0,1,101,0,0,0
35,24002235,3,3,1,21.4,9,1530,1,1,0,1,101,0,0,0
35,24002235,3,4,1,19.7,9,1530,1,1,0,1,101,0,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,2890,1,1,0,1,0,54,0,0
35,24002235,6,1,0,50.9333,17,3130,2,1,0,1,0,96,0,0
35,24002235,6,1,0,50.9333,17,3130,2,1,0,1,0,96,0,0
35,24002235,6,1,0,50.9333,17,3130,2,1,0,1,0,96,0,0
35,24002235,6,1,0,50.9333,17,3130,2,1,0,1,0,96,0,0
35,24002335,3,1,1,25,9,1530,1,1,0,1,59,0,0,0
35,24002335,3,2,1,22.1,8,1360,1,1,0,1,59,0,0,0
35,24002335,3,3,1,25,9,1530,1,1,0,1,59,0,0,0
35,24002335,3,4,1,22.1,8,1360,1,1,0,1,59,0,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,2890,1,1,0,1,0,26,0,0
35,24002335,6,1,0,50.9333,17,3100,2,1,0,1,0,96,0,0
35,24002335,6,1,0,50.9333,17,3100,2,1,0,1,0,96,0,0
35,24002335,6,1,0,50.9333,17,3100,2,1,0,1,0,96,0,0
35,24002335,6,1,0,50.9333,17,3100,2,1,0,1,0,96,0,0
