a,b,seed,weather,arena,style_a,style_b,winner,ticks,reason,hp_a,hp_b,control_a,control_b,overflow
0,2,1004,1,1,0,1,1,532,1,0,8,8,4,0
2,0,1004,1,1,1,0,0,466,1,17,0,0,9,0
0,2,1005,2,1,0,1,1,462,1,0,52,4,0,0
2,0,1005,2,1,1,0,0,310,1,38,0,0,4,0
0,2,1006,0,2,0,1,1,400,1,0,26,4,0,0
2,0,1006,0,2,1,0,0,400,1,26,0,0,4,0
0,2,1007,1,2,0,1,0,450,1,2,0,4,0,0
2,0,1007,1,2,1,0,0,502,1,51,0,16,4,0
0,2,1008,2,2,0,1,1,337,1,0,39,4,0,0
2,0,1008,2,2,1,0,0,453,1,37,0,0,4,0
0,2,1009,0,0,1,2,0,189,1,73,0,4,0,0
2,0,1009,0,0,2,1,1,189,1,0,73,0,4,0
0,2,1010,1,0,1,2,0,291,1,24,0,5,0,0
2,0,1010,1,0,2,1,1,330,1,0,73,0,5,0
0,2,1011,2,0,1,2,0,390,1,2,0,5,0,0
2,0,1011,2,0,2,1,0,631,1,2,0,0,5,0
0,2,1012,0,1,1,2,0,392,1,32,0,4,0,0
2,0,1012,0,1,2,1,1,392,1,0,32,0,4,0
0,2,1013,1,1,1,2,0,428,1,33,0,13,0,0
2,0,1013,1,1,2,1,0,595,1,63,0,5,6,0
0,2,1014,2,1,1,2,1,350,1,0,52,4,0,0
2,0,1014,2,1,2,1,0,353,1,32,0,0,4,0
0,2,1015,0,2,1,2,0,286,1,55,0,4,0,0
2,0,1015,0,2,2,1,1,286,1,0,55,0,4,0
0,2,1016,1,2,1,2,1,231,1,0,37,4,0,0
2,0,1016,1,2,2,1,0,490,1,32,0,0,4,0
0,2,1017,2,2,1,2,1,322,1,0,34,5,0,0
2,0,1017,2,2,2,1,0,208,1,79,0,0,5,0
0,2,1018,0,0,2,3,1,604,1,0,6,0,109,0
2,0,1018,0,0,3,2,0,604,1,6,0,109,0,0
0,2,1019,1,0,2,3,0,548,1,23,0,0,68,0
2,0,1019,1,0,3,2,1,622,1,0,18,111,0,0
0,2,1020,2,0,2,3,0,404,1,52,0,0,28,0
2,0,1020,2,0,3,2,1,570,1,0,28,115,0,0
0,2,1021,0,1,2,3,0,541,1,17,0,0,87,0
2,0,1021,0,1,3,2,1,541,1,0,17,87,0,0
0,2,1022,1,1,2,3,0,337,1,73,0,0,6,0
2,0,1022,1,1,3,2,1,438,1,0,64,53,0,0
0,2,1023,2,1,2,3,0,641,1,46,0,38,104,0
2,0,1023,2,1,3,2,1,395,1,0,43,104,0,0
0,2,1024,0,2,2,3,0,474,1,46,0,0,77,0
2,0,1024,0,2,3,2,1,474,1,0,46,77,0,0
0,2,1025,1,2,2,3,0,201,1,46,0,0,82,0
2,0,1025,1,2,3,2,1,600,1,0,22,77,12,0
0,2,1026,2,2,2,3,0,420,1,29,0,0,66,0
2,0,1026,2,2,3,2,1,440,1,0,29,66,0,0
0,2,1027,0,0,3,0,1,346,1,0,28,109,0,0
2,0,1027,0,0,0,3,0,346,1,28,0,0,109,0
0,2,1028,1,0,3,0,1,483,1,0,4,96,0,0
2,0,1028,1,0,0,3,0,504,1,64,0,0,82,0
0,2,1029,2,0,3,0,0,181,1,42,0,77,0,0
2,0,1029,2,0,0,3,0,507,1,6,0,0,70,0
0,2,1030,0,1,3,0,0,228,1,2,0,138,0,0
2,0,1030,0,1,0,3,1,228,1,0,2,0,138,0
0,2,1031,1,1,3,0,1,295,1,0,10,188,0,0
2,0,1031,1,1,0,3,1,338,1,0,20,0,106,0
0,2,1032,2,1,3,0,0,501,1,20,0,75,0,0
2,0,1032,2,1,0,3,1,358,1,0,24,0,108,0
0,2,1033,0,2,3,0,0,340,1,1,0,105,0,0
2,0,1033,0,2,0,3,1,340,1,0,1,0,105,0
0,2,1034,1,2,3,0,0,372,1,2,0,104,0,0
2,0,1034,1,2,0,3,1,240,1,0,23,0,108,0
0,2,1035,2,2,3,0,0,376,1,33,0,74,0,0
2,0,1035,2,2,0,3,0,570,1,29,0,0,122,0
0,3,1000,0,0,0,1,0,408,1,61,0,0,0,0
3,0,1000,0,0,1,0,1,408,1,0,61,0,0,0
0,3,1001,1,0,0,1,0,840,1,39,0,0,0,0
3,0,1001,1,0,1,0,1,615,1,0,13,14,0,0
0,3,1002,2,0,0,1,0,552,1,58,0,0,0,0
3,0,1002,2,0,1,0,1,822,1,0,30,13,1,0
0,3,1003,0,1,0,1,0,297,1,61,0,1,4,0
3,0,1003,0,1,1,0,1,297,1,0,61,4,1,0
0,3,1004,1,1,0,1,0,570,1,20,0,0,0,0
3,0,1004,1,1,1,0,1,630,1,0,37,0,0,0
0,3,1005,2,1,0,1,0,409,1,69,0,0,0,0
3,0,1005,2,1,1,0,1,588,1,0,16,0,5,0
0,3,1006,0,2,0,1,0,355,1,50,0,0,0,0
3,0,1006,0,2,1,0,1,355,1,0,50,0,0,0
0,3,1007,1,2,0,1,0,564,1,66,0,13,0,0
3,0,1007,1,2,1,0,1,480,1,0,30,0,6,0
0,3,1008,2,2,0,1,0,579,1,33,0,0,0,0
3,0,1008,2,2,1,0,0,529,1,65,0,9,9,0
0,3,1009,0,0,1,2,1,509,1,0,60,1,0,0
3,0,1009,0,0,2,1,0,509,1,60,0,0,1,0
0,3,1010,1,0,1,2,1,556,1,0,39,30,0,0
3,0,1010,1,0,2,1,0,664,1,37,0,0,30,0
0,3,1011,2,0,1,2,1,768,1,0,15,21,0,0
3,0,1011,2,0,2,1,0,768,1,9,0,0,21,0
0,3,1012,0,1,1,2,1,467,1,0,55,7,7,0
3,0,1012,0,1,2,1,0,467,1,55,0,7,7,0
0,3,1013,1,1,1,2,1,744,1,0,51,0,0,0
3,0,1013,1,1,2,1,1,926,1,0,44,0,0,0
0,3,1014,2,1,1,2,0,783,1,33,0,58,9,0
3,0,1014,2,1,2,1,0,814,1,24,0,42,42,0
0,3,1015,0,2,1,2,1,446,1,0,66,7,20,0
3,0,1015,0,2,2,1,0,446,1,66,0,20,7,0
0,3,1016,1,2,1,2,1,549,1,0,9,0,0,0
3,0,1016,1,2,2,1,0,538,1,46,0,0,0,0
0,3,1017,2,2,1,2,1,463,1,0,54,0,23,0
3,0,1017,2,2,2,1,0,825,1,63,0,0,0,0
0,3,1018,0,0,2,3,0,607,1,36,0,0,65,0
3,0,1018,0,0,3,2,1,607,1,0,36,65,0,0
0,3,1019,1,0,2,3,0,545,1,32,0,0,64,0
3,0,1019,1,0,3,2,1,573,1,0,39,61,0,0
0,3,1020,2,0,2,3,1,769,1,0,13,11,72,0
3,0,1020,2,0,3,2,0,501,1,37,0,65,1,0
0,3,1021,0,1,2,3,0,373,1,61,0,0,45,0
3,0,1021,0,1,3,2,1,373,1,0,61,45,0,0
0,3,1022,1,1,2,3,0,613,1,58,0,0,67,0
3,0,1022,1,1,3,2,1,622,1,0,27,70,0,0
0,3,1023,2,1,2,3,1,606,1,0,11,0,107,0
3,0,1023,2,1,3,2,1,616,1,0,2,90,3,0
0,3,1024,0,2,2,3,0,406,1,61,0,0,50,0
3,0,1024,0,2,3,2,1,406,1,0,61,50,0,0
0,3,1025,1,2,2,3,1,680,1,0,59,1,69,0
3,0,1025,1,2,3,2,1,659,1,0,2,65,0,0
0,3,1026,2,2,2,3,1,649,1,0,29,0,72,0
3,0,1026,2,2,3,2,0,526,1,23,0,61,0,0
0,3,1027,0,0,3,0,0,481,1,54,0,51,0,0
3,0,1027,0,0,0,3,1,481,1,0,54,0,51,0
0,3,1028,1,0,3,0,1,534,1,0,12,69,0,0
3,0,1028,1,0,0,3,0,564,1,60,0,0,46,0
0,3,1029,2,0,3,0,0,630,1,25,0,59,0,0
3,0,1029,2,0,0,3,0,381,1,49,0,0,105,0
0,3,1030,0,1,3,0,0,288,1,72,0,26,0,0
3,0,1030,0,1,0,3,1,288,1,0,72,0,26,0
0,3,1031,1,1,3,0,0,268,1,31,0,38,0,0
3,0,1031,1,1,0,3,1,616,1,0,20,0,61,0
0,3,1032,2,1,3,0,0,634,1,33,0,100,0,0
3,0,1032,2,1,0,3,0,656,1,56,0,0,55,0
0,3,1033,0,2,3,0,0,348,1,19,0,63,0,0
3,0,1033,0,2,0,3,1,348,1,0,19,0,63,0
0,3,1034,1,2,3,0,1,513,1,0,36,74,0,0
3,0,1034,1,2,0,3,0,618,1,18,0,0,46,0
0,3,1035,2,2,3,0,1,616,1,0,43,77,0,0
3,0,1035,2,2,0,3,0,527,1,56,0,0,30,0
0,4,1000,0,0,0,1,1,672,1,0,16,0,22,0
4,0,1000,0,0,1,0,0,672,1,16,0,22,0,0
0,4,1001,1,0,0,1,0,611,1,41,0,29,4,0
4,0,1001,1,0,1,0,0,600,1,97,0,5,6,0
0,4,1002,2,0,0,1,1,730,1,0,26,40,60,0
4,0,1002,2,0,1,0,0,750,1,60,0,35,19,0
0,4,1003,0,1,0,1,1,771,1,0,17,32,22,0
4,0,1003,0,1,1,0,0,771,1,17,0,22,32,0
0,4,1004,1,1,0,1,0,584,1,49,0,40,32,0
4,0,1004,1,1,1,0,1,575,1,0,53,21,25,0
0,4,1005,2,1,0,1,1,540,1,0,34,4,28,0
4,0,1005,2,1,1,0,1,793,1,0,9,11,15,0
0,4,1006,0,2,0,1,1,572,1,0,71,22,55,0
4,0,1006,0,2,1,0,0,572,1,71,0,55,22,0
0,4,1007,1,2,0,1,0,1170,1,32,0,31,57,0
4,0,1007,1,2,1,0,0,590,1,56,0,0,5,0
0,4,1008,2,2,0,1,1,840,1,0,17,22,58,0
4,0,1008,2,2,1,0,1,1126,1,0,4,37,25,0
0,4,1009,0,0,1,2,1,715,1,0,56,10,0,0
4,0,1009,0,0,2,1,0,715,1,56,0,0,10,0
0,4,1010,1,0,1,2,1,630,1,0,123,68,0,0
4,0,1010,1,0,2,1,0,1320,1,53,0,12,48,0
0,4,1011,2,0,1,2,1,630,1,0,6,36,0,0
4,0,1011,2,0,2,1,0,622,1,34,0,0,15,0
0,4,1012,0,1,1,2,1,780,1,0,23,29,0,0
4,0,1012,0,1,2,1,0,780,1,23,0,0,29,0
0,4,1013,1,1,1,2,0,433,1,15,0,3,0,0
4,0,1013,1,1,2,1,1,743,1,0,64,0,9,0
0,4,1014,2,1,1,2,0,540,1,70,0,4,0,0
4,0,1014,2,1,2,1,0,480,1,75,0,0,0,0
0,4,1015,0,2,1,2,1,574,1,0,30,2,0,0
4,0,1015,0,2,2,1,0,574,1,30,0,0,2,0
0,4,1016,1,2,1,2,0,370,1,29,0,3,0,0
4,0,1016,1,2,2,1,0,900,1,40,0,0,10,0
0,4,1017,2,2,1,2,1,660,1,0,19,3,0,0
4,0,1017,2,2,2,1,0,1105,1,16,0,12,7,0
0,4,1018,0,0,2,3,1,720,1,0,41,34,113,0
4,0,1018,0,0,3,2,0,720,1,41,0,113,34,0
0,4,1019,1,0,2,3,1,540,1,0,32,86,53,0
4,0,1019,1,0,3,2,0,1087,1,44,0,253,0,0
0,4,1020,2,0,2,3,1,540,1,0,46,0,221,0
4,0,1020,2,0,3,2,1,656,1,0,22,77,0,0
0,4,1021,0,1,2,3,0,595,1,13,0,0,62,0
4,0,1021,0,1,3,2,1,595,1,0,13,62,0,0
0,4,1022,1,1,2,3,0,653,1,8,0,11,98,0
4,0,1022,1,1,3,2,0,733,1,28,0,66,19,0
0,4,1023,2,1,2,3,1,720,1,0,104,37,115,0
4,0,1023,2,1,3,2,0,640,1,2,0,70,1,0
0,4,1024,0,2,2,3,1,690,1,0,12,20,76,0
4,0,1024,0,2,3,2,0,690,1,12,0,76,20,0
0,4,1025,1,2,2,3,0,616,1,27,0,0,97,0
4,0,1025,1,2,3,2,0,660,1,8,0,82,0,0
0,4,1026,2,2,2,3,1,780,1,0,24,4,76,0
4,0,1026,2,2,3,2,0,660,1,15,0,76,7,0
0,4,1027,0,0,3,0,0,570,1,31,0,102,12,0
4,0,1027,0,0,0,3,1,570,1,0,31,12,102,0
0,4,1028,1,0,3,0,0,476,1,41,0,114,0,0
4,0,1028,1,0,0,3,0,570,1,77,0,0,78,0
0,4,1029,2,0,3,0,1,570,1,0,24,115,0,0
4,0,1029,2,0,0,3,0,450,1,69,0,8,39,0
0,4,1030,0,1,3,0,1,529,1,0,36,92,0,0
4,0,1030,0,1,0,3,0,529,1,36,0,0,92,0
0,4,1031,1,1,3,0,1,510,1,0,80,90,7,0
4,0,1031,1,1,0,3,0,810,1,28,0,0,223,0
0,4,1032,2,1,3,0,1,626,1,0,61,69,0,0
4,0,1032,2,1,0,3,0,904,1,45,0,0,195,0
0,4,1033,0,2,3,0,1,450,1,0,87,67,27,0
4,0,1033,0,2,0,3,0,450,1,87,0,27,67,0
0,4,1034,1,2,3,0,0,630,1,40,0,97,0,0
4,0,1034,1,2,0,3,1,540,1,0,10,0,89,0
0,4,1035,2,2,3,0,1,510,1,0,87,79,13,0
4,0,1035,2,2,0,3,1,704,1,0,51,76,174,0
0,5,1000,0,0,0,1,0,1020,1,37,0,0,25,0
5,0,1000,0,0,1,0,1,1020,1,0,37,25,0,0
0,5,1001,1,0,0,1,0,893,1,43,0,0,1,0
5,0,1001,1,0,1,0,1,931,1,0,37,1,0,0
0,5,1002,2,0,0,1,1,658,1,0,55,0,1,0
5,0,1002,2,0,1,0,0,658,1,52,0,1,0,0
0,5,1003,0,1,0,1,0,572,1,93,0,0,0,0
5,0,1003,0,1,1,0,1,572,1,0,93,0,0,0
0,5,1004,1,1,0,1,0,778,1,63,0,0,3,0
5,0,1004,1,1,1,0,1,932,1,0,4,5,0,0
0,5,1005,2,1,0,1,0,1044,1,26,0,7,6,0
5,0,1005,2,1,1,0,0,925,1,13,0,1,5,0
0,5,1006,0,2,0,1,1,703,1,0,20,0,1,0
5,0,1006,0,2,1,0,0,703,1,20,0,1,0,0
0,5,1007,1,2,0,1,1,835,1,0,46,6,4,0
5,0,1007,1,2,1,0,0,835,1,16,0,4,6,0
0,5,1008,2,2,0,1,1,760,1,0,79,0,1,0
5,0,1008,2,2,1,0,1,1207,1,0,6,1,0,0
0,5,1009,0,0,1,2,1,1228,1,0,22,7,9,0
5,0,1009,0,0,2,1,0,1228,1,22,0,9,7,0
0,5,1010,1,0,1,2,1,1060,1,0,63,0,0,0
5,0,1010,1,0,2,1,0,879,1,95,0,0,0,0
0,5,1011,2,0,1,2,1,998,1,0,58,0,0,0
5,0,1011,2,0,2,1,0,998,1,44,0,0,0,0
0,5,1012,0,1,1,2,1,1100,1,0,42,9,0,0
5,0,1012,0,1,2,1,0,1100,1,42,0,0,9,0
0,5,1013,1,1,1,2,1,1500,1,0,19,38,18,0
5,0,1013,1,1,2,1,0,1117,1,14,0,1,17,0
0,5,1014,2,1,1,2,1,1248,1,0,24,9,6,0
5,0,1014,2,1,2,1,0,1072,1,37,0,0,9,0
0,5,1015,0,2,1,2,1,1273,1,0,80,14,12,0
5,0,1015,0,2,2,1,0,1273,1,80,0,12,14,0
0,5,1016,1,2,1,2,1,1436,1,0,13,0,8,0
5,0,1016,1,2,2,1,0,1355,1,2,0,8,0,0
0,5,1017,2,2,1,2,1,844,1,0,40,0,17,0
5,0,1017,2,2,2,1,0,1307,1,39,0,24,0,0
0,5,1018,0,0,2,3,1,964,1,0,42,4,84,0
5,0,1018,0,0,3,2,0,964,1,42,0,84,4,0
0,5,1019,1,0,2,3,0,718,1,39,0,0,82,0
5,0,1019,1,0,3,2,0,1239,1,3,0,84,11,0
0,5,1020,2,0,2,3,1,1006,1,0,48,2,65,0
5,0,1020,2,0,3,2,0,1173,1,69,0,54,13,0
0,5,1021,0,1,2,3,1,909,1,0,24,0,68,0
5,0,1021,0,1,3,2,0,909,1,24,0,68,0,0
0,5,1022,1,1,2,3,1,932,1,0,33,4,89,0
5,0,1022,1,1,3,2,0,1078,1,24,0,89,4,0
0,5,1023,2,1,2,3,1,658,1,0,4,12,90,0
5,0,1023,2,1,3,2,0,801,1,74,0,87,15,0
0,5,1024,0,2,2,3,0,892,1,9,0,4,66,0
5,0,1024,0,2,3,2,1,892,1,0,9,66,4,0
0,5,1025,1,2,2,3,0,1325,1,56,0,0,62,0
5,0,1025,1,2,3,2,1,901,1,0,13,81,13,0
0,5,1026,2,2,2,3,1,826,1,0,55,0,80,0
5,0,1026,2,2,3,2,0,1081,1,57,0,58,0,0
0,5,1027,0,0,3,0,0,986,1,46,0,83,0,0
5,0,1027,0,0,0,3,1,986,1,0,46,0,83,0
0,5,1028,1,0,3,0,0,890,1,26,0,69,0,0
5,0,1028,1,0,0,3,0,874,1,21,0,0,65,0
0,5,1029,2,0,3,0,1,796,1,0,9,42,0,0
5,0,1029,2,0,0,3,1,621,1,0,36,0,13,0
0,5,1030,0,1,3,0,1,748,1,0,31,71,0,0
5,0,1030,0,1,0,3,0,748,1,31,0,0,71,0
0,5,1031,1,1,3,0,1,772,1,0,28,66,0,0
5,0,1031,1,1,0,3,0,771,1,12,0,0,66,0
0,5,1032,2,1,3,0,1,799,1,0,19,87,0,0
5,0,1032,2,1,0,3,0,872,1,2,0,0,85,0
0,5,1033,0,2,3,0,0,796,1,29,0,73,0,0
5,0,1033,0,2,0,3,1,796,1,0,29,0,73,0
0,5,1034,1,2,3,0,1,984,1,0,48,71,0,0
5,0,1034,1,2,0,3,0,984,1,64,0,0,71,0
0,5,1035,2,2,3,0,1,829,1,0,26,61,0,0
5,0,1035,2,2,0,3,0,694,1,36,0,0,66,0
0,6,1000,0,0,0,1,0,720,1,21,0,1,34,0
6,0,1000,0,0,1,0,1,720,1,0,21,34,1,0
0,6,1001,1,0,0,1,0,540,1,23,0,29,30,0
6,0,1001,1,0,1,0,1,803,1,0,41,0,21,0
0,6,1002,2,0,0,1,1,961,1,0,38,160,126,0
6,0,1002,2,0,1,0,0,579,1,30,0,0,40,0
0,6,1003,0,1,0,1,1,515,1,0,8,71,27,0
6,0,1003,0,1,1,0,0,515,1,8,0,27,71,0
0,6,1004,1,1,0,1,0,677,1,68,0,0,11,0
6,0,1004,1,1,1,0,1,1063,1,0,19,0,12,0
0,6,1005,2,1,0,1,0,870,1,19,0,12,13,0
6,0,1005,2,1,1,0,0,689,1,1,0,0,20,0
0,6,1006,0,2,0,1,0,900,1,22,0,41,38,0
6,0,1006,0,2,1,0,1,900,1,0,22,38,41,0
0,6,1007,1,2,0,1,0,525,1,20,0,5,35,0
6,0,1007,1,2,1,0,0,770,1,37,0,16,23,0
0,6,1008,2,2,0,1,0,589,1,28,0,8,25,0
6,0,1008,2,2,1,0,0,874,1,20,0,6,17,0
0,6,1009,0,0,1,2,1,747,1,0,42,24,5,0
6,0,1009,0,0,2,1,0,747,1,42,0,5,24,0
0,6,1010,1,0,1,2,0,1405,1,21,0,199,234,0
6,0,1010,1,0,2,1,0,876,1,54,0,44,89,0
0,6,1011,2,0,1,2,1,697,1,0,89,89,49,0
6,0,1011,2,0,2,1,0,1199,1,18,0,3,28,0
0,6,1012,0,1,1,2,1,643,1,0,50,11,10,0
6,0,1012,0,1,2,1,0,640,1,79,0,65,93,0
0,6,1013,1,1,1,2,1,886,1,0,17,54,5,0
6,0,1013,1,1,2,1,0,555,1,15,0,15,88,0
0,6,1014,2,1,1,2,0,716,1,62,0,94,0,0
6,0,1014,2,1,2,1,0,870,1,17,0,65,146,0
0,6,1015,0,2,1,2,1,636,1,0,8,16,3,0
6,0,1015,0,2,2,1,0,636,1,8,0,3,16,0
0,6,1016,1,2,1,2,1,729,1,0,44,80,13,0
6,0,1016,1,2,2,1,0,643,1,73,0,21,86,0
0,6,1017,2,2,1,2,1,658,1,0,62,79,36,0
6,0,1017,2,2,2,1,0,651,1,28,0,34,75,0
0,6,1018,0,0,2,3,0,466,1,21,0,0,87,0
6,0,1018,0,0,3,2,1,466,1,0,21,87,0,0
0,6,1019,1,0,2,3,0,664,1,5,0,0,124,0
6,0,1019,1,0,3,2,0,836,1,11,0,119,48,0
0,6,1020,2,0,2,3,0,589,1,4,0,0,111,0
6,0,1020,2,0,3,2,1,600,1,0,68,37,0,0
0,6,1021,0,1,2,3,0,542,1,33,0,0,95,0
6,0,1021,0,1,3,2,1,542,1,0,33,95,0,0
0,6,1022,1,1,2,3,1,492,1,0,9,13,74,0
6,0,1022,1,1,3,2,1,420,1,0,55,64,0,0
0,6,1023,2,1,2,3,0,629,1,42,0,0,58,0
6,0,1023,2,1,3,2,1,434,1,0,64,57,0,0
0,6,1024,0,2,2,3,1,513,1,0,43,0,73,0
6,0,1024,0,2,3,2,0,513,1,43,0,73,0,0
0,6,1025,1,2,2,3,0,480,1,62,0,0,80,0
6,0,1025,1,2,3,2,0,487,1,48,0,75,3,0
0,6,1026,2,2,2,3,0,474,1,16,0,0,96,0
6,0,1026,2,2,3,2,1,474,1,0,55,72,0,0
0,6,1027,0,0,3,0,0,640,1,3,0,111,26,0
6,0,1027,0,0,0,3,1,640,1,0,3,26,111,0
0,6,1028,1,0,3,0,1,660,1,0,70,107,10,0
6,0,1028,1,0,0,3,0,1060,1,28,0,89,191,0
0,6,1029,2,0,3,0,1,928,1,0,2,159,0,0
6,0,1029,2,0,0,3,0,785,1,15,0,37,157,0
0,6,1030,0,1,3,0,0,584,1,27,0,178,0,0
6,0,1030,0,1,0,3,1,584,1,0,27,0,178,0
0,6,1031,1,1,3,0,0,586,1,14,0,160,0,0
6,0,1031,1,1,0,3,0,582,1,3,0,5,134,0
0,6,1032,2,1,3,0,0,571,1,27,0,213,73,0
6,0,1032,2,1,0,3,0,468,1,28,0,34,123,0
0,6,1033,0,2,3,0,1,684,1,0,19,141,101,0
6,0,1033,0,2,0,3,0,684,1,19,0,101,141,0
0,6,1034,1,2,3,0,1,585,1,0,16,119,0,0
6,0,1034,1,2,0,3,0,540,1,21,0,0,87,0
0,6,1035,2,2,3,0,0,499,1,13,0,93,19,0
6,0,1035,2,2,0,3,0,531,1,2,0,18,79,0
0,7,1000,0,0,0,1,0,420,1,10,0,0,0,0
7,0,1000,0,0,1,0,1,420,1,0,10,0,0,0
0,7,1001,1,0,0,1,1,509,1,0,45,0,0,0
7,0,1001,1,0,1,0,0,509,1,45,0,0,0,0
0,7,1002,2,0,0,1,1,342,1,0,90,0,0,0
7,0,1002,2,0,1,0,0,342,1,72,0,0,0,0
0,7,1003,0,1,0,1,1,409,1,0,38,0,0,0
7,0,1003,0,1,1,0,0,409,1,38,0,0,0,0
0,7,1004,1,1,0,1,0,478,1,18,0,0,0,0
7,0,1004,1,1,1,0,1,478,1,0,18,0,0,0
0,7,1005,2,1,0,1,1,535,1,0,2,0,0,0
7,0,1005,2,1,1,0,1,341,1,0,71,0,0,0
0,7,1006,0,2,0,1,1,397,1,0,74,0,0,0
7,0,1006,0,2,1,0,0,397,1,74,0,0,0,0
