starter,seed,site,lesson,won,seconds,casts,energy_spent,own_rank,foe_rank,locked_casts,reason,own_hp,foe_hp,own_control,foe_control
6,24000806,6,2,1,21.6,6,1020,1,1,0,1,115,0,0,0
6,24000806,6,3,1,9.6,4,680,1,1,0,1,131,0,0,0
6,24000806,6,4,1,21.6,6,1020,1,1,0,1,115,0,0,0
6,24000806,9,1,1,20.6,8,1390,2,2,0,1,99,0,31,0
6,24000806,9,2,1,6.1,4,680,2,2,0,1,117,0,30,2
6,24000806,9,3,1,8,4,750,2,2,0,1,99,0,39,0
6,24000806,12,1,1,8,4,750,2,2,0,1,99,0,39,0
6,24000806,12,2,1,6.1,4,680,2,2,0,1,117,0,30,2
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000806,12,3,0,35.3333,12,2160,2,2,0,1,0,19,54,0
6,24000906,3,1,1,5.9,4,680,1,1,0,1,131,0,0,0
6,24000906,3,2,1,23.2,10,1700,1,1,0,1,67,0,0,0
6,24000906,3,3,1,5.9,4,680,1,1,0,1,131,0,0,0
6,24000906,3,4,1,23.2,10,1700,1,1,0,1,67,0,0,0
6,24000906,6,1,1,21.7,10,1700,1,1,0,1,103,0,0,0
6,24000906,6,2,1,16,8,1360,1,1,0,1,83,0,0,0
6,24000906,6,3,1,21.7,10,1700,1,1,0,1,103,0,0,0
6,24000906,6,4,1,16,8,1360,1,1,0,1,83,0,0,0
6,24000906,9,1,1,14.5,8,1420,2,2,0,1,131,0,26,0
6,24000906,9,2,1,6.7,5,880,2,2,0,1,131,0,0,0
6,24000906,9,3,1,8.6,6,1050,2,2,0,1,115,0,2,0
6,24000906,12,1,1,8.6,6,1050,2,2,0,1,115,0,2,0
6,24000906,12,2,1,6.7,5,880,2,2,0,1,131,0,0,0
6,24000906,12,3,1,15.3,8,1420,2,2,0,1,110,0,55,0
6,24001006,3,1,1,6.7,3,510,1,1,0,1,131,0,0,0
6,24001006,3,2,1,15.3,6,1020,1,1,0,1,115,0,0,0
6,24001006,3,3,1,6.7,3,510,1,1,0,1,131,0,0,0
6,24001006,3,4,1,15.3,6,1020,1,1,0,1,115,0,0,0
6,24001006,6,1,1,9.6,4,681,1,1,0,1,131,0,0,0
6,24001006,6,2,1,27.6,6,1020,1,1,0,1,131,0,0,0
6,24001006,6,3,1,9.6,4,681,1,1,0,1,131,0,0,0
6,24001006,6,4,1,27.6,6,1020,1,1,0,1,131,0,0,0
6,24001006,9,1,1,18.4,7,1220,2,2,0,1,99,0,31,0
6,24001006,9,2,1,10.5,5,920,2,2,0,1,85,0,40,4
6,24001006,9,3,1,10.8,5,880,2,2,0,1,115,0,14,0
6,24001006,12,1,1,10.8,5,880,2,2,0,1,115,0,14,0
6,24001006,12,2,1,10.5,5,920,2,2,0,1,85,0,40,4
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001006,12,3,0,76.5333,20,3820,2,2,0,1,0,51,189,0
6,24001106,3,1,1,6.6,3,510,1,1,0,1,131,0,0,0
6,24001106,3,2,1,15.6,6,1020,1,1,0,1,131,0,0,0
6,24001106,3,3,1,6.6,3,510,1,1,0,1,131,0,0,0
6,24001106,3,4,1,15.6,6,1020,1,1,0,1,131,0,0,0
6,24001106,6,1,1,9.6,4,680,1,1,0,1,131,0,0,0
6,24001106,6,2,1,24.6,6,1020,1,1,0,1,115,0,0,0
6,24001106,6,3,1,9.6,4,680,1,1,0,1,131,0,0,0
6,24001106,6,4,1,24.6,6,1020,1,1,0,1,115,0,0,0
6,24001106,9,1,1,17.4,7,1220,2,2,0,1,115,0,30,0
6,24001106,9,2,1,8.2,4,680,2,2,0,1,117,0,36,3
6,24001106,9,3,1,9.8,5,950,2,2,0,1,115,0,14,0
6,24001106,12,1,1,9.8,5,950,2,2,0,1,115,0,14,0
6,24001106,12,2,1,8.2,4,680,2,2,0,1,117,0,36,3
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001106,12,3,0,25.7667,10,1730,2,2,0,1,0,51,47,0
6,24001206,3,1,1,5.9,4,680,1,1,0,1,131,0,0,0
6,24001206,3,2,1,14.7667,7,1190,1,1,0,1,83,0,0,0
6,24001206,3,3,1,5.9,4,680,1,1,0,1,131,0,0,0
6,24001206,3,4,1,14.7667,7,1190,1,1,0,1,83,0,0,0
6,24001206,6,1,1,7.43333,5,850,1,1,0,1,131,0,0,0
6,24001206,6,2,1,19.1,9,1530,1,1,0,1,83,0,0,0
6,24001206,6,3,1,7.43333,5,850,1,1,0,1,131,0,0,0
6,24001206,6,4,1,19.1,9,1530,1,1,0,1,83,0,0,0
6,24001206,9,1,1,15.6,8,1450,2,2,0,1,115,0,26,0
6,24001206,9,2,1,8.8,6,1050,2,2,0,1,115,0,0,0
6,24001206,9,3,1,8.6,6,1050,2,2,0,1,115,0,3,0
6,24001206,12,1,1,8.6,6,1050,2,2,0,1,115,0,3,0
6,24001206,12,2,1,8.8,6,1050,2,2,0,1,115,0,0,0
6,24001206,12,3,1,33.5,15,2610,2,2,0,1,25,0,39,0
6,24001306,3,1,1,8.5,4,680,1,1,0,1,131,0,0,0
6,24001306,3,2,1,10.4333,6,1020,1,1,0,1,115,0,0,0
6,24001306,3,3,1,8.5,4,680,1,1,0,1,131,0,0,0
6,24001306,3,4,1,10.4333,6,1020,1,1,0,1,115,0,0,0
6,24001306,6,1,1,10.1,5,850,1,1,0,1,131,0,0,0
6,24001306,6,2,1,21.6,7,1190,1,1,0,1,99,0,0,0
6,24001306,6,3,1,10.1,5,850,1,1,0,1,131,0,0,0
6,24001306,6,4,1,21.6,7,1190,1,1,0,1,99,0,0,0
6,24001306,9,1,1,10,6,1050,2,2,0,1,131,0,9,0
6,24001306,9,2,1,7.2,5,880,2,2,0,1,131,0,0,0
6,24001306,9,3,1,9,6,1050,2,2,0,1,115,0,7,0
6,24001306,12,1,1,9,6,1050,2,2,0,1,115,0,7,0
6,24001306,12,2,1,7.2,5,880,2,2,0,1,131,0,0,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001306,12,3,0,53.9667,15,2850,2,2,0,1,0,51,224,0
6,24001406,3,1,1,5.8,4,680,1,1,0,1,131,0,0,0
6,24001406,3,2,1,15,7,1190,1,1,0,1,83,0,0,0
6,24001406,3,3,1,5.8,4,680,1,1,0,1,131,0,0,0
6,24001406,3,4,1,15,7,1190,1,1,0,1,83,0,0,0
6,24001406,6,1,1,9.83333,6,1020,1,1,0,1,103,0,0,0
6,24001406,6,2,1,15.7333,8,1360,1,1,0,1,67,0,0,0
6,24001406,6,3,1,9.83333,6,1020,1,1,0,1,103,0,0,0
6,24001406,6,4,1,15.7333,8,1360,1,1,0,1,67,0,0,0
6,24001406,9,1,1,15.5,8,1420,2,2,0,1,115,0,26,0
6,24001406,9,2,1,6.3,5,880,2,2,0,1,115,0,0,0
6,24001406,9,3,1,6.8,5,880,2,2,0,1,131,0,4,0
6,24001406,12,1,1,6.8,5,880,2,2,0,1,131,0,4,0
6,24001406,12,2,1,6.3,5,880,2,2,0,1,115,0,0,0
6,24001406,12,3,1,28.7,13,2300,2,2,0,1,86,0,38,0
6,24001506,3,1,1,8.5,4,680,1,1,0,1,131,0,0,0
6,24001506,3,2,1,11.9,6,1020,1,1,0,1,99,0,0,0
6,24001506,3,3,1,8.5,4,680,1,1,0,1,131,0,0,0
6,24001506,3,4,1,11.9,6,1020,1,1,0,1,99,0,0,0
6,24001506,6,1,1,10.1,5,850,1,1,0,1,131,0,0,0
6,24001506,6,2,1,21.6,7,1190,1,1,0,1,99,0,0,0
6,24001506,6,3,1,10.1,5,850,1,1,0,1,131,0,0,0
6,24001506,6,4,1,21.6,7,1190,1,1,0,1,99,0,0,0
6,24001506,9,1,1,13.1,6,1050,2,2,0,1,131,0,8,0
6,24001506,9,2,1,7.2,5,880,2,2,0,1,131,0,1,0
6,24001506,9,3,1,7.3,5,880,2,2,0,1,131,0,7,0
6,24001506,12,1,1,7.3,5,880,2,2,0,1,131,0,7,0
6,24001506,12,2,1,7.2,5,880,2,2,0,1,131,0,1,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001506,12,3,0,71.2,19,3650,2,2,0,1,0,51,243,0
6,24001606,3,1,1,6.1,4,680,1,1,0,1,131,0,0,0
6,24001606,3,2,1,17.5,7,1190,1,1,0,1,131,0,0,0
6,24001606,3,3,1,6.1,4,680,1,1,0,1,131,0,0,0
6,24001606,3,4,1,17.5,7,1190,1,1,0,1,131,0,0,0
6,24001606,6,1,1,7.7,5,850,1,1,0,1,131,0,0,0
6,24001606,6,2,1,11.7,6,1020,1,1,0,1,131,0,0,0
6,24001606,6,3,1,7.7,5,850,1,1,0,1,131,0,0,0
6,24001606,6,4,1,11.7,6,1020,1,1,0,1,131,0,0,0
6,24001606,9,1,1,12.8667,7,1220,2,2,0,1,115,0,10,0
6,24001606,9,2,1,7,5,880,2,2,0,1,115,0,0,0
6,24001606,9,3,1,7.1,5,880,2,2,0,1,115,0,7,0
6,24001606,12,1,1,7.1,5,880,2,2,0,1,115,0,7,0
6,24001606,12,2,1,7,5,880,2,2,0,1,115,0,0,0
6,24001606,12,3,1,11.8,7,1220,2,2,0,1,110,0,43,0
6,24001706,3,1,1,9.6,3,510,1,1,0,1,131,0,0,0
6,24001706,3,2,1,18.6,6,1020,1,1,0,1,99,0,0,0
6,24001706,3,3,1,9.6,3,510,1,1,0,1,131,0,0,0
6,24001706,3,4,1,18.6,6,1020,1,1,0,1,99,0,0,0
6,24001706,6,1,1,18.6,5,850,1,1,0,1,131,0,0,0
6,24001706,6,2,1,27.6,6,1020,1,1,0,1,131,0,0,0
6,24001706,6,3,1,18.6,5,850,1,1,0,1,131,0,0,0
6,24001706,6,4,1,27.6,6,1020,1,1,0,1,131,0,0,0
6,24001706,9,1,1,33.2,12,2070,2,2,0,1,94,0,30,0
6,24001706,9,2,1,12.3,6,1050,2,2,0,1,115,0,3,1
6,24001706,9,3,1,11.6,5,880,2,2,0,1,131,0,13,0
6,24001706,12,1,1,11.6,5,880,2,2,0,1,131,0,13,0
6,24001706,12,2,1,12.3,6,1050,2,2,0,1,115,0,3,1
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001706,12,3,0,35.3333,13,2300,2,2,0,1,0,3,26,0
6,24001806,3,1,1,8.6,4,680,1,1,0,1,131,0,0,0
6,24001806,3,2,1,12,6,1020,1,1,0,1,99,0,0,0
6,24001806,3,3,1,8.6,4,680,1,1,0,1,131,0,0,0
6,24001806,3,4,1,12,6,1020,1,1,0,1,99,0,0,0
6,24001806,6,1,1,8.4,5,850,1,1,0,1,131,0,0,0
6,24001806,6,2,1,18.6,7,1190,1,1,0,1,99,0,0,0
6,24001806,6,3,1,8.4,5,850,1,1,0,1,131,0,0,0
6,24001806,6,4,1,18.6,7,1190,1,1,0,1,99,0,0,0
6,24001806,9,1,1,10.7,6,1050,2,2,0,1,131,0,7,0
6,24001806,9,2,1,7.1,5,950,2,2,0,1,115,0,0,0
6,24001806,9,3,1,8.4,5,880,2,2,0,1,115,0,6,0
6,24001806,12,1,1,8.4,5,880,2,2,0,1,115,0,6,0
6,24001806,12,2,1,7.1,5,950,2,2,0,1,115,0,0,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001806,12,3,0,48.7667,14,2620,2,2,0,1,0,67,329,0
6,24001906,3,1,1,5.8,4,680,1,1,0,1,131,0,0,0
6,24001906,3,2,1,15,7,1190,1,1,0,1,83,0,0,0
6,24001906,3,3,1,5.8,4,680,1,1,0,1,131,0,0,0
6,24001906,3,4,1,15,7,1190,1,1,0,1,83,0,0,0
6,24001906,6,1,1,9.7,6,1020,1,1,0,1,103,0,0,0
6,24001906,6,2,1,22.7,10,1700,1,1,0,1,115,0,0,0
6,24001906,6,3,1,9.7,6,1020,1,1,0,1,103,0,0,0
6,24001906,6,4,1,22.7,10,1700,1,1,0,1,115,0,0,0
6,24001906,9,1,1,17.3,9,1590,2,2,0,1,131,0,26,0
6,24001906,9,2,1,6.6,5,880,2,2,0,1,115,0,0,0
6,24001906,9,3,1,8.6,6,1050,2,2,0,1,115,0,3,0
6,24001906,12,1,1,8.6,6,1050,2,2,0,1,115,0,3,0
6,24001906,12,2,1,6.6,5,880,2,2,0,1,115,0,0,0
6,24001906,12,3,1,14.5,8,1420,2,2,0,1,90,0,38,0
6,24002006,3,1,1,5.9,4,680,1,1,0,1,131,0,0,0
6,24002006,3,2,1,10,6,1020,1,1,0,1,99,0,0,0
6,24002006,3,3,1,5.9,4,680,1,1,0,1,131,0,0,0
6,24002006,3,4,1,10,6,1020,1,1,0,1,99,0,0,0
6,24002006,6,1,1,7.43333,5,850,1,1,0,1,131,0,0,0
6,24002006,6,2,1,19.1,9,1530,1,1,0,1,83,0,0,0
6,24002006,6,3,1,7.43333,5,850,1,1,0,1,131,0,0,0
6,24002006,6,4,1,19.1,9,1530,1,1,0,1,83,0,0,0
6,24002006,9,1,1,15.6,8,1420,2,2,0,1,115,0,26,0
6,24002006,9,2,1,6.6,5,880,2,2,0,1,115,0,0,0
6,24002006,9,3,1,6.8,5,880,2,2,0,1,131,0,3,0
6,24002006,12,1,1,6.8,5,880,2,2,0,1,131,0,3,0
6,24002006,12,2,1,6.6,5,880,2,2,0,1,115,0,0,0
6,24002006,12,3,1,22.6,11,1930,2,2,0,1,69,0,39,0
6,24002106,3,1,1,7.7,4,680,1,1,0,1,131,0,0,0
6,24002106,3,2,1,15.2333,7,1190,1,1,0,1,83,0,0,0
6,24002106,3,3,1,7.7,4,680,1,1,0,1,131,0,0,0
6,24002106,3,4,1,15.2333,7,1190,1,1,0,1,83,0,0,0
6,24002106,6,1,1,10,5,850,1,1,0,1,131,0,0,0
6,24002106,6,2,1,12.6667,7,1190,1,1,0,1,115,0,0,0
6,24002106,6,3,1,10,5,850,1,1,0,1,131,0,0,0
6,24002106,6,4,1,12.6667,7,1190,1,1,0,1,115,0,0,0
6,24002106,9,1,1,15.6,8,1450,2,2,0,1,131,0,11,0
6,24002106,9,2,1,7.1,5,880,2,2,0,1,115,0,1,0
6,24002106,9,3,1,7,5,950,2,2,0,1,115,0,9,0
6,24002106,12,1,1,7,5,950,2,2,0,1,115,0,9,0
6,24002106,12,2,1,7.1,5,880,2,2,0,1,115,0,1,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002106,12,3,0,71.3667,19,3680,2,2,0,1,0,35,245,0
6,24002206,3,1,1,5.9,4,680,1,1,0,1,131,0,0,0
6,24002206,3,2,1,18.4,8,1360,1,1,0,1,83,0,0,0
6,24002206,3,3,1,5.9,4,680,1,1,0,1,131,0,0,0
6,24002206,3,4,1,18.4,8,1360,1,1,0,1,83,0,0,0
6,24002206,6,1,1,7.53333,5,850,1,1,0,1,131,0,0,0
6,24002206,6,2,1,22.1,9,1530,1,1,0,1,131,0,0,0
6,24002206,6,3,1,7.53333,5,850,1,1,0,1,131,0,0,0
6,24002206,6,4,1,22.1,9,1530,1,1,0,1,131,0,0,0
6,24002206,9,1,1,14.8,8,1420,2,2,0,1,131,0,25,0
6,24002206,9,2,1,6.7,5,880,2,2,0,1,131,0,0,0
6,24002206,9,3,1,8.6,6,1050,2,2,0,1,115,0,3,0
6,24002206,12,1,1,8.6,6,1050,2,2,0,1,115,0,3,0
6,24002206,12,2,1,6.7,5,880,2,2,0,1,131,0,0,0
6,24002206,12,3,1,14.5,8,1420,2,2,0,1,90,0,38,0
6,24002306,3,1,1,6.6,3,510,1,1,0,1,131,0,0,0
6,24002306,3,2,1,21.1,7,1190,1,1,0,1,115,0,0,0
6,24002306,3,3,1,6.6,3,510,1,1,0,1,131,0,0,0
6,24002306,3,4,1,21.1,7,1190,1,1,0,1,115,0,0,0
6,24002306,6,1,1,9.6,4,681,1,1,0,1,131,0,0,0
6,24002306,6,2,1,21.6,6,1020,1,1,0,1,131,0,0,0
6,24002306,6,3,1,9.6,4,681,1,1,0,1,131,0,0,0
6,24002306,6,4,1,21.6,6,1020,1,1,0,1,131,0,0,0
6,24002306,9,1,1,20.6,8,1390,2,2,0,1,99,0,31,0
6,24002306,9,2,1,8.3,5,850,2,2,0,1,101,0,30,5
6,24002306,9,3,1,8,4,750,2,2,0,1,99,0,42,0
6,24002306,12,1,1,8,4,750,2,2,0,1,99,0,42,0
6,24002306,12,2,1,8.3,5,850,2,2,0,1,101,0,30,5
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
6,24002306,12,3,0,37,13,2360,2,2,0,1,0,51,238,0
35,24000035,3,1,1,8.6,4,681,1,1,0,1,87,0,0,0
35,24000035,3,2,1,21.6,7,1190,1,1,0,1,101,0,0,0
35,24000035,3,3,1,8.6,4,681,1,1,0,1,87,0,0,0
35,24000035,3,4,1,21.6,7,1190,1,1,0,1,101,0,0,0
35,24000035,6,1,1,12.1,6,1021,1,1,0,1,87,0,0,0
35,24000035,6,2,1,18.6,6,1020,1,1,0,1,101,0,0,0
35,24000035,6,3,1,12.1,6,1021,1,1,0,1,87,0,0,0
35,24000035,6,4,1,18.6,6,1020,1,1,0,1,101,0,0,0
35,24000035,9,1,1,17.9333,7,1020,2,2,0,1,85,0,23,0
35,24000035,9,2,1,13.9,6,1050,2,2,0,1,101,0,0,0
35,24000035,9,3,1,16,6,1050,2,2,0,1,101,0,9,0
35,24000035,12,1,1,16,6,1050,2,2,0,1,101,0,9,0
35,24000035,12,2,1,13.9,6,1050,2,2,0,1,101,0,0,0
35,24000035,12,3,1,15.7667,7,1220,2,2,0,1,25,0,39,0
35,24000135,3,1,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24000135,3,2,1,21.6,8,1360,1,1,0,1,85,0,0,0
35,24000135,3,3,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24000135,3,4,1,21.6,8,1360,1,1,0,1,85,0,0,0
35,24000135,6,1,1,10.1,6,1020,1,1,0,1,101,0,0,0
35,24000135,6,2,1,27.6,8,1360,1,1,0,1,69,0,0,0
35,24000135,6,3,1,10.1,6,1020,1,1,0,1,101,0,0,0
35,24000135,6,4,1,27.6,8,1360,1,1,0,1,69,0,0,0
35,24000135,9,1,1,17.9333,7,1070,2,2,0,1,101,0,15,0
35,24000135,9,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24000135,9,3,1,8,6,1000,2,2,0,1,69,0,12,0
35,24000135,12,1,1,8,6,1000,2,2,0,1,69,0,12,0
35,24000135,12,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24000135,12,3,1,15.6,7,1250,2,2,0,1,52,0,59,0
35,24000235,3,1,1,8.5,5,850,1,1,0,1,101,0,0,0
35,24000235,3,2,1,12.6667,6,1020,1,1,0,1,101,0,0,0
35,24000235,3,3,1,8.5,5,850,1,1,0,1,101,0,0,0
35,24000235,3,4,1,12.6667,6,1020,1,1,0,1,101,0,0,0
35,24000235,6,1,1,10.3,6,1023,1,1,0,1,87,0,0,0
35,24000235,6,2,1,21.6,7,1190,1,1,0,1,101,0,0,0
35,24000235,6,3,1,10.3,6,1023,1,1,0,1,87,0,0,0
35,24000235,6,4,1,21.6,7,1190,1,1,0,1,101,0,0,0
35,24000235,9,1,1,14.2,7,1220,2,2,0,1,101,0,12,0
35,24000235,9,2,1,8,6,1000,2,2,0,1,85,0,4,0
35,24000235,9,3,1,8.13333,6,1000,2,2,0,1,85,0,8,0
35,24000235,12,1,1,8.13333,6,1000,2,2,0,1,85,0,8,0
35,24000235,12,2,1,8,6,1000,2,2,0,1,85,0,4,0
35,24000235,12,3,1,7.93333,6,950,2,2,0,1,61,0,40,0
